country_code,country,strategy,mode,period,status,statistically_insufficient,start,end,months,annualized_std,annualized_energy,annualized_delta,volatility_std,volatility_energy,volatility_delta,sharpe_std,sharpe_energy,sharpe_delta,calmar_std,calmar_energy,calmar_delta,maxDrawdown_std,maxDrawdown_energy,maxDrawdown_delta,currentDrawdown_std,currentDrawdown_energy,currentDrawdown_delta,maxUnderwaterMonths_std,maxUnderwaterMonths_energy,maxUnderwaterMonths_delta,bestYear_std,bestYear_energy,bestYear_delta,worstYear_std,worstYear_energy,worstYear_delta,delta_annualized_net_10bps,delta_annualized_net_25bps,delta_annualized_net_50bps
JP,Japon,dynamic,nominal,5y,ok,false,2021-06,2026-06,61,16.94255,18.227274,1.284724,9.559109,8.89927,-0.659839,1.742279,2.015824,0.273545,1.598773,2.898636,1.299863,-10.597223,-6.288225,4.308998,-10.597223,-6.288225,4.308998,6,6,0,36.592686,31.617719,-4.974967,3.766718,8.019878,4.253161,1.246955,1.1903,1.095877
JP,Japon,dynamic,real,5y,ok,false,2021-06,2026-06,61,13.903745,15.155085,1.25134,9.657112,8.96331,-0.693802,1.679784,1.949414,0.26963,1.19641,2.058674,0.862264,-11.621219,-7.361576,4.259643,-11.621219,-7.361576,4.259643,10,8,-2,33.812481,28.938774,-4.873707,1.114481,7.076366,5.961885,1.213571,1.156916,1.062493
JP,Japon,binary,nominal,common,ok,false,1995-01,2026-06,378,7.57063,9.002374,1.431744,8.516434,8.588425,0.071991,0.855933,1.015465,0.159532,0.481617,0.598078,0.116462,-15.7192,-15.052163,0.667037,-12.328573,-7.969608,4.358965,28,27,-1,43.936862,38.403098,-5.533764,-8.866852,-6.506625,2.360227,1.40046,1.353534,1.275324
JP,Japon,binary,real,common,ok,false,1995-01,2026-06,378,7.002337,8.426517,1.42418,8.534095,8.604029,0.069934,0.849649,1.008268,0.158619,0.401407,0.547178,0.145771,-17.444497,-15.399954,2.044544,-13.332739,-9.023701,4.309038,28,27,-1,41.007173,35.586044,-5.42113,-9.141074,-6.787949,2.353125,1.392896,1.34597,1.26776
JP,Japon,binary,nominal,20y,ok,false,2006-06,2026-06,241,8.823117,9.648143,0.825026,9.728994,9.675099,-0.053895,0.8826,0.97279,0.09019,0.561296,0.64098,0.079685,-15.7192,-15.052163,0.667037,-12.328573,-7.969608,4.358965,27,27,0,43.936862,38.403098,-5.533764,-8.866852,-6.506625,2.360227,0.789381,0.735915,0.646803
JP,Japon,binary,real,20y,ok,false,2006-06,2026-06,241,7.893246,8.711223,0.817976,9.766985,9.694319,-0.072666,0.871655,0.962566,0.090911,0.452478,0.565666,0.113188,-17.444497,-15.399954,2.044544,-13.332739,-9.023701,4.309038,27,27,0,41.007173,35.586044,-5.42113,-9.141074,-6.787949,2.353125,0.782332,0.728865,0.639754
JP,Japon,binary,nominal,10y,ok,false,2016-06,2026-06,121,14.238646,15.287456,1.048811,9.507661,9.116213,-0.391447,1.4795,1.658078,0.178578,1.154931,1.729073,0.574142,-12.328573,-8.841418,3.487155,-12.328573,-7.969608,4.358965,19,18,-1,43.936862,38.403098,-5.533764,-8.866852,-6.506625,2.360227,1.018214,0.972318,0.895826
JP,Japon,binary,real,10y,ok,false,2016-06,2026-06,121,12.584955,13.618584,1.033628,9.509008,9.092441,-0.416567,1.457876,1.638348,0.180472,0.943914,1.509202,0.565288,-13.332739,-9.023701,4.309038,-13.332739,-9.023701,4.309038,19,19,0,41.007173,35.586044,-5.42113,-9.141074,-6.787949,2.353125,1.003031,0.957136,0.880643
JP,Japon,binary,nominal,5y,ok,false,2021-06,2026-06,61,19.309813,20.30691,0.997097,10.912126,10.040825,-0.871301,1.743189,1.99376,0.250571,1.566265,2.548044,0.981779,-12.328573,-7.969608,4.358965,-12.328573,-7.969608,4.358965,8,6,-2,43.936862,38.403098,-5.533764,4.344754,8.578759,4.234005,0.967948,0.924223,0.85135
JP,Japon,binary,real,5y,ok,false,2021-06,2026-06,61,16.209494,17.180681,0.971187,10.9999,10.101362,-0.898539,1.684343,1.930313,0.24597,1.215766,1.903951,0.688184,-13.332739,-9.023701,4.309038,-13.332739,-9.023701,4.309038,10,8,-2,41.007173,35.586044,-5.42113,2.740408,8.100439,5.360031,0.942038,0.898313,0.82544
KR,Corée du Sud,dynamic,nominal,common,ok,false,2005-01,2026-06,258,11.77801,12.545298,0.767288,9.916252,9.352547,-0.563705,0.910167,1.047066,0.136899,0.962162,1.032173,0.070012,-12.241193,-12.154254,0.086939,-3.539654,-4.311561,-0.771907,45,53,8,53.37187,46.56518,-6.80669,-8.558143,-8.870962,-0.31282,0.735604,0.688079,0.608871
KR,Corée du Sud,dynamic,real,common,ok,false,2005-01,2026-06,258,9.255526,10.005498,0.749972,9.900846,9.30379,-0.597057,0.891011,1.0288,0.137789,0.722057,0.739031,0.016973,-12.818275,-13.53868,-0.720405,-3.595927,-4.367384,-0.771457,55,65,10,49.901859,43.249169,-6.652689,-9.591938,-9.901221,-0.309283,0.718289,0.670764,0.591555
KR,Corée du Sud,dynamic,nominal,20y,ok,false,2006-06,2026-06,241,11.777448,12.357494,0.580045,10.103381,9.500878,-0.602504,0.901522,1.019745,0.118222,0.962116,1.016722,0.054606,-12.241193,-12.154254,0.086939,-3.539654,-4.311561,-0.771907,45,53,8,53.37187,46.56518,-6.80669,-8.558143,-8.870962,-0.31282,0.549271,0.503109,0.426172
KR,Corée du Sud,dynamic,real,20y,ok,false,2006-06,2026-06,241,9.24702,9.813934,0.566914,10.09077,9.456956,-0.633814,0.882215,1.001288,0.119074,0.721394,0.724881,0.003488,-12.818275,-13.53868,-0.720405,-3.595927,-4.367384,-0.771457,55,65,10,49.901859,43.249169,-6.652689,-9.591938,-9.901221,-0.309283,0.53614,0.489978,0.413041
KR,Corée du Sud,dynamic,nominal,10y,ok,false,2016-06,2026-06,121,15.046061,15.941868,0.895807,11.548109,10.306648,-1.241461,1.128348,1.351176,0.222828,1.229134,2.616146,1.387012,-12.241193,-6.093647,6.147546,-3.539654,-4.311561,-0.771907,19,11,-8,53.37187,46.56518,-6.80669,-2.378818,0.508105,2.886922,0.862386,0.812255,0.728703
KR,Corée du Sud,dynamic,real,10y,ok,false,2016-06,2026-06,121,12.462578,13.338269,0.875691,11.54063,10.265723,-1.274906,1.103725,1.326099,0.222375,0.994089,2.080908,1.086819,-12.536677,-6.40983,6.126847,-3.595927,-4.367384,-0.771457,33,11,-22,49.901859,43.249169,-6.652689,-7.059775,-1.597286,5.462489,0.84227,0.792139,0.708587
KR,Corée du Sud,dynamic,nominal,5y,ok,false,2021-06,2026-06,61,21.295605,22.110234,0.814629,14.514965,12.561395,-1.95357,1.27691,1.540349,0.263439,1.739667,3.628407,1.88874,-12.241193,-6.093647,6.147546,-3.539654,-4.311561,-0.771907,17,8,-9,53.37187,46.56518,-6.80669,-2.378818,3.35879,5.737608,0.781583,0.732013,0.649397
KR,Corée du Sud,dynamic,real,5y,ok,false,2021-06,2026-06,61,17.42989,18.218557,0.788667,14.459909,12.449352,-2.010557,1.240921,1.504679,0.263757,1.390312,2.842284,1.451972,-12.536677,-6.40983,6.126847,-3.595927,-4.367384,-0.771457,31,10,-21,49.901859,43.249169,-6.652689,-7.059775,-1.597286,5.462489,0.75562,0.70605,0.623434
KR,Corée du Sud,binary,nominal,common,ok,false,2005-01,2026-06,258,12.779555,13.410177,0.630622,12.215944,11.573647,-0.642297,0.820811,0.920851,0.10004,0.813708,0.842023,0.028315,-15.70533,-15.926135,-0.220804,-3.473332,-4.251872,-0.778539,53,55,2,65.766297,58.324749,-7.441548,-11.545367,-11.708975,-0.163608,0.601508,0.557838,0.485053
KR,Corée du Sud,binary,real,common,ok,false,2005-01,2026-06,258,10.234468,10.850859,0.616391,12.170592,11.50352,-0.667073,0.805278,0.905558,0.10028,0.585809,0.595102,0.009293,-17.470666,-18.233607,-0.762941,-3.529644,-4.307729,-0.778085,67,72,5,62.015865,54.742681,-7.273184,-12.54539,-12.707148,-0.161758,0.587277,0.543607,0.470822
KR,Corée du Sud,binary,nominal,20y,ok,false,2006-06,2026-06,241,13.084102,13.533261,0.449159,12.480175,11.821382,-0.658793,0.83453,0.919032,0.084503,0.833099,0.849752,0.016652,-15.70533,-15.926135,-0.220804,-3.473332,-4.251872,-0.778539,53,55,2,65.766297,58.324749,-7.441548,-11.545367,-11.708975,-0.163608,0.419619,0.375308,0.301457
KR,Corée du Sud,binary,real,20y,ok,false,2006-06,2026-06,241,10.524093,10.963084,0.438991,12.442176,11.761213,-0.680963,0.818128,0.902823,0.084694,0.602387,0.601257,-0.001129,-17.470666,-18.233607,-0.762941,-3.529644,-4.307729,-0.778085,67,72,5,62.015865,54.742681,-7.273184,-12.54539,-12.707148,-0.161758,0.409451,0.36514,0.291289
KR,Corée du Sud,binary,nominal,10y,ok,false,2016-06,2026-06,121,17.685644,18.456492,0.770848,14.248013,12.95071,-1.297303,1.099793,1.269484,0.169691,1.327697,2.428879,1.101183,-13.320545,-7.598769,5.721776,-3.473332,-4.251872,-0.778539,11,8,-3,65.766297,58.324749,-7.441548,-3.468398,-0.116578,3.35182,0.737038,0.686322,0.601796
KR,Corée du Sud,binary,real,10y,ok,false,2016-06,2026-06,121,15.042886,15.796424,0.753538,14.146814,12.81957,-1.327244,1.082787,1.253671,0.170884,1.105087,1.997049,0.891961,-13.612395,-7.909884,5.702511,-3.529644,-4.307729,-0.778085,24,11,-13,62.015865,54.742681,-7.273184,-4.726386,-1.418247,3.308139,0.719728,0.669012,0.584486
KR,Corée du Sud,binary,nominal,5y,ok,false,2021-06,2026-06,61,26.926005,27.483951,0.557946,17.607436,15.659887,-1.947549,1.372415,1.578725,0.20631,2.021389,3.616895,1.595506,-13.320545,-7.598769,5.721776,-3.473332,-4.251872,-0.778539,5,5,0,65.766297,58.324749,-7.441548,4.135638,8.65372,4.518082,0.530625,0.489644,0.421341
KR,Corée du Sud,binary,real,5y,ok,false,2021-06,2026-06,61,22.880848,23.421013,0.540164,17.445372,15.447157,-1.998215,1.341019,1.549459,0.20844,1.680883,2.960981,1.280097,-13.612395,-7.909884,5.702511,-3.529644,-4.307729,-0.778085,10,10,0,62.015865,54.742681,-7.273184,-0.857689,5.277894,6.135583,0.512843,0.471862,0.403559
MX,Mexique,dynamic,nominal,common,ok,false,2007-11,2026-06,224,8.878827,9.639376,0.76055,8.17236,7.712241,-0.460119,0.252273,0.365939,0.113667,0.702991,0.822281,0.11929,-12.630075,-11.722731,0.907344,-12.630075,-8.47299,4.157085,36,36,0,32.714273,26.773974,-5.940299,-9.864201,-9.444038,0.420162,0.727328,0.677496,0.594442
MX,Mexique,dynamic,real,common,ok,false,2007-11,2026-06,224,4.253971,4.982215,0.728244,8.301921,7.827837,-0.474084,0.237787,0.345221,0.107434,0.245652,0.287815,0.042163,-17.317057,-17.310496,0.006561,-13.126129,-8.992647,4.133482,100,100,0,27.988991,22.260196,-5.728795,-13.309413,-12.905311,0.404103,0.695022,0.64519,0.562136
MX,Mexique,dynamic,nominal,20y,insufficient_history,true,2007-11,2026-06,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MX,Mexique,dynamic,real,20y,insufficient_history,true,2007-11,2026-06,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MX,Mexique,dynamic,nominal,10y,ok,false,2016-06,2026-06,121,8.741466,9.814444,1.072978,8.226824,7.539327,-0.687498,0.058532,0.206187,0.147655,0.692115,1.158321,0.466206,-12.630075,-8.47299,4.157085,-12.630075,-8.47299,4.157085,15,9,-6,32.714273,26.773974,-5.940299,-2.6078,-0.038031,2.569769,1.036777,0.982476,0.891974
MX,Mexique,dynamic,real,10y,ok,false,2016-06,2026-06,121,3.589559,4.611702,1.022143,8.456926,7.735779,-0.721148,0.054242,0.191431,0.137188,0.230668,0.480275,0.249607,-15.561592,-9.602211,5.959381,-13.126129,-8.992647,4.133482,49,47,-2,27.988991,22.260196,-5.728795,-8.14486,-4.644219,3.500641,0.985942,0.931641,0.841138
MX,Mexique,dynamic,nominal,5y,ok,false,2021-06,2026-06,61,11.724231,12.739997,1.015766,9.133198,8.123881,-1.009316,0.24663,0.402306,0.155676,0.928279,1.503601,0.575322,-12.630075,-8.47299,4.157085,-12.630075,-8.47299,4.157085,9,8,-1,32.714273,26.773974,-5.940299,-0.964517,3.486172,4.450689,0.983074,0.934036,0.852306
MX,Mexique,dynamic,real,5y,ok,false,2021-06,2026-06,61,6.27347,7.239679,0.966209,9.1189,8.016898,-1.102002,0.234966,0.387785,0.15282,0.477938,0.800651,0.322714,-13.126129,-9.04224,4.083889,-13.126129,-8.992647,4.133482,35,27,-8,27.988991,22.260196,-5.728795,-8.14486,-4.016858,4.128002,0.933517,0.884479,0.802749
MX,Mexique,binary,nominal,common,ok,false,2007-11,2026-06,224,8.829436,9.543916,0.71448,9.296665,8.850343,-0.446322,0.216451,0.308096,0.091645,0.572737,0.630153,0.057416,-15.416203,-15.145389,0.270814,-14.282235,-10.067507,4.214727,40,40,0,33.647152,27.857245,-5.789906,-11.921456,-11.834877,0.086579,0.68801,0.648306,0.582133
MX,Mexique,binary,real,common,ok,false,2007-11,2026-06,224,4.206678,4.890809,0.684131,9.42715,8.97016,-0.45699,0.204388,0.291068,0.08668,0.191863,0.235682,0.043819,-21.92539,-20.751696,1.173694,-14.768909,-10.578111,4.190798,100,100,0,28.888654,23.304897,-5.583757,-15.288036,-15.204766,0.08327,0.657661,0.617957,0.551784
MX,Mexique,binary,nominal,20y,insufficient_history,true,2007-11,2026-06,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MX,Mexique,binary,real,20y,insufficient_history,true,2007-11,2026-06,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MX,Mexique,binary,nominal,10y,ok,false,2016-06,2026-06,121,8.123341,9.318872,1.19553,9.142114,8.55385,-0.588263,-0.014941,0.123797,0.138738,0.568772,0.925638,0.356866,-14.282235,-10.067507,4.214727,-14.282235,-10.067507,4.214727,21,13,-8,33.647152,27.857245,-5.789906,-2.120626,0.32861,2.449236,1.16568,1.120905,1.046279
MX,Mexique,binary,real,10y,ok,false,2016-06,2026-06,121,3.000719,4.139608,1.138889,9.374495,8.764464,-0.610031,-0.01388,0.115098,0.128978,0.147661,0.296569,0.148908,-20.321716,-13.958341,6.363375,-14.768909,-10.578111,4.190798,55,50,-5,28.888654,23.304897,-5.583757,-6.630849,-4.294472,2.336377,1.109039,1.064263,0.989638
MX,Mexique,binary,nominal,5y,ok,false,2021-06,2026-06,61,10.482319,11.487058,1.00474,9.699374,8.884271,-0.815103,0.104193,0.226845,0.122651,0.733941,1.141003,0.407062,-14.282235,-10.067507,4.214727,-14.282235,-10.067507,4.214727,13,13,0,33.647152,27.857245,-5.789906,-1.704044,0.812164,2.516208,0.971883,0.922599,0.840458
MX,Mexique,binary,real,5y,ok,false,2021-06,2026-06,61,5.092147,6.047868,0.955721,9.664678,8.773669,-0.891009,0.099466,0.218498,0.119032,0.344788,0.508141,0.163352,-14.768909,-11.901957,2.866952,-14.768909,-10.578111,4.190798,30,28,-2,28.888654,23.304897,-5.583757,-5.564676,-3.677329,1.887346,0.922864,0.87358,0.791439
NO,Norvège,dynamic,nominal,common,ok,false,2003-11,2026-06,272,9.853097,10.820833,0.967736,7.080068,7.109562,0.029494,1.056792,1.188525,0.131734,1.084134,1.173956,0.089821,-9.088447,-9.217411,-0.128964,-8.733573,-8.631799,0.101774,26,26,0,28.141922,24.118166,-4.023756,-4.363884,-3.968532,0.395352,0.936672,0.890076,0.812416
NO,Norvège,dynamic,real,common,ok,false,2003-11,2026-06,272,7.135506,8.079302,0.943796,7.260279,7.296464,0.036186,1.005066,1.129432,0.124365,0.653449,0.731415,0.077966,-10.919759,-11.046125,-0.126366,-9.442438,-9.164041,0.278397,27,27,0,24.208853,20.308599,-3.900254,-6.273878,-5.886422,0.387456,0.912732,0.866136,0.788476
NO,Norvège,dynamic,nominal,20y,ok,false,2006-06,2026-06,241,9.660959,10.345677,0.684718,7.173426,7.168128,-0.005297,1.011111,1.107381,0.09627,1.062993,1.122406,0.059413,-9.088447,-9.217411,-0.128964,-8.733573,-8.631799,0.101774,26,26,0,28.141922,24.118166,-4.023756,-4.363884,-3.968532,0.395352,0.652664,0.604582,0.524447
NO,Norvège,dynamic,real,20y,ok,false,2006-06,2026-06,241,6.834677,7.501747,0.667071,7.358473,7.361182,0.002709,0.96028,1.050547,0.090267,0.6259,0.679129,0.053229,-10.919759,-11.046125,-0.126366,-9.442438,-9.164041,0.278397,27,27,0,24.208853,20.308599,-3.900254,-6.273878,-5.886422,0.387456,0.635017,0.586935,0.5068
NO,Norvège,dynamic,nominal,10y,ok,false,2016-06,2026-06,121,11.256026,12.193245,0.937219,7.048566,6.929141,-0.119424,1.299516,1.457171,0.157655,1.288823,1.412596,0.123773,-8.733573,-8.631799,0.101774,-8.733573,-8.631799,0.101774,7,6,-1,28.141922,24.118166,-4.023756,1.047204,2.642041,1.594837,0.903458,0.852817,0.768416
NO,Norvège,dynamic,real,10y,ok,false,2016-06,2026-06,121,7.839274,8.74771,0.908436,7.046682,6.913734,-0.132948,1.259944,1.415568,0.155624,0.830217,0.954569,0.124352,-9.442438,-9.164041,0.278397,-9.442438,-9.164041,0.278397,10,8,-2,24.208853,20.308599,-3.900254,-2.249191,-0.706382,1.54281,0.874676,0.824035,0.739633
NO,Norvège,dynamic,nominal,5y,ok,false,2021-06,2026-06,61,13.970779,14.925011,0.954232,7.963215,7.837274,-0.125941,1.332064,1.475225,0.143161,1.599664,1.729073,0.129409,-8.733573,-8.631799,0.101774,-8.733573,-8.631799,0.101774,4,6,2,28.141922,24.118166,-4.023756,2.31244,5.822313,3.509873,0.922172,0.874082,0.793932
NO,Norvège,dynamic,real,5y,ok,false,2021-06,2026-06,61,9.33801,10.253453,0.915443,7.772012,7.654999,-0.117013,1.309356,1.448958,0.139602,0.988941,1.118879,0.129938,-9.442438,-9.164041,0.278397,-9.442438,-9.164041,0.278397,10,8,-2,24.208853,20.308599,-3.900254,-0.848264,3.767511,4.615774,0.883384,0.835294,0.755144
NO,Norvège,binary,nominal,common,ok,false,2003-11,2026-06,272,9.568112,10.62249,1.054378,8.288507,8.25271,-0.035797,0.868332,0.99986,0.131528,0.754226,0.88208,0.127854,-12.685997,-12.042547,0.64345,-9.606496,-10.047128,-0.440631,44,51,7,29.537977,24.951588,-4.586389,-9.087177,-8.292671,0.794506,1.025703,0.98269,0.911002
NO,Norvège,binary,real,common,ok,false,2003-11,2026-06,272,6.857571,7.885865,1.028294,8.446514,8.411808,-0.034706,0.831009,0.956682,0.125673,0.435123,0.50807,0.072947,-15.760088,-15.521223,0.238865,-10.13306,-10.571125,-0.438065,68,68,0,25.562059,21.252871,-4.309188,-10.90284,-10.124201,0.778639,0.999619,0.956606,0.884918
NO,Norvège,binary,nominal,20y,ok,false,2006-06,2026-06,241,9.953978,10.585998,0.63202,8.479177,8.448921,-0.030256,0.889962,0.967954,0.077992,0.784643,0.87905,0.094407,-12.685997,-12.042547,0.64345,-9.606496,-10.047128,-0.440631,44,51,7,29.537977,24.951588,-4.586389,-9.087177,-8.292671,0.794506,0.603007,0.559488,0.486956
NO,Norvège,binary,real,20y,ok,false,2006-06,2026-06,241,7.120143,7.735874,0.615731,8.651327,8.620141,-0.031185,0.849773,0.924276,0.074504,0.451783,0.498406,0.046623,-15.760088,-15.521223,0.238865,-10.13306,-10.571125,-0.438065,68,68,0,25.562059,21.252871,-4.309188,-10.90284,-10.124201,0.778639,0.586718,0.543199,0.470667
NO,Norvège,binary,nominal,10y,ok,false,2016-06,2026-06,121,12.382969,13.305426,0.922457,8.116674,8.014178,-0.102496,1.26735,1.398662,0.131312,1.28902,1.324302,0.035281,-9.606496,-10.047128,-0.440631,-9.606496,-10.047128,-0.440631,4,4,0,29.537977,24.951588,-4.586389,1.051031,2.879075,1.828045,0.890287,0.842032,0.761606
NO,Norvège,binary,real,10y,ok,false,2016-06,2026-06,121,8.931608,9.825736,0.894128,8.097832,7.977776,-0.120055,1.231287,1.361894,0.130607,0.881432,0.929488,0.048056,-10.13306,-10.571125,-0.438065,-10.13306,-10.571125,-0.438065,11,8,-3,25.562059,21.11644,-4.445619,-2.24549,-0.47708,1.76841,0.861958,0.813702,0.733277
NO,Norvège,binary,nominal,5y,ok,false,2021-06,2026-06,61,14.870146,15.950475,1.080329,9.033508,8.937875,-0.095633,1.273799,1.4083,0.1345,1.547926,1.587566,0.03964,-9.606496,-10.047128,-0.440631,-9.606496,-10.047128,-0.440631,4,4,0,29.537977,24.951588,-4.586389,4.536913,8.034897,3.497984,1.045105,0.992269,0.904209
NO,Norvège,binary,real,5y,ok,false,2021-06,2026-06,61,10.200818,11.237233,1.036415,8.795746,8.705255,-0.090491,1.255054,1.387157,0.132103,1.006687,1.063012,0.056325,-10.13306,-10.571125,-0.438065,-10.13306,-10.571125,-0.438065,8,6,-2,25.562059,21.11644,-4.445619,0.313882,5.764164,5.450282,1.001191,0.948355,0.860295
SE,Suède,dynamic,nominal,common,ok,false,2000-10,2026-06,309,8.513656,9.462935,0.949279,7.2679,7.155877,-0.112023,0.933963,1.081241,0.147278,0.880404,1.132409,0.252005,-9.670174,-8.356466,1.313708,-9.670174,-5.044892,4.625282,19,19,0,21.825702,22.344867,0.519165,-2.687763,-2.716756,-0.028993,0.911566,0.854997,0.760715
SE,Suède,dynamic,real,common,ok,false,2000-10,2026-06,309,6.544058,7.476107,0.932049,7.615632,7.469748,-0.145884,0.87514,1.017007,0.141868,0.590667,0.874316,0.283648,-11.079099,-8.550812,2.528287,-9.467981,-5.740737,3.727243,30,32,2,21.463417,21.280238,-0.183179,-11.079099,-5.372747,5.706352,0.894336,0.837767,0.743485
SE,Suède,dynamic,nominal,20y,ok,false,2006-06,2026-06,241,9.127184,9.973798,0.846615,7.896429,7.599173,-0.297256,0.989324,1.139432,0.150108,0.943849,1.193543,0.249694,-9.670174,-8.356466,1.313708,-9.670174,-5.044892,4.625282,19,19,0,21.825702,20.81386,-1.011841,-2.687763,-2.716756,-0.028993,0.806766,0.746994,0.647373
SE,Suède,dynamic,real,20y,ok,false,2006-06,2026-06,241,7.022783,7.853072,0.830288,8.260762,7.950306,-0.310455,0.927454,1.068106,0.140651,0.633877,0.918401,0.284524,-11.079099,-8.550812,2.528287,-9.467981,-5.740737,3.727243,26,27,1,21.463417,21.188617,-0.2748,-11.079099,-5.372747,5.706352,0.79044,0.730667,0.631047
SE,Suède,dynamic,nominal,10y,ok,false,2016-06,2026-06,121,10.030668,11.324242,1.293574,7.547578,6.934911,-0.612666,1.204431,1.497367,0.292936,1.037279,2.212065,1.174786,-9.670174,-5.119308,4.550866,-9.670174,-5.044892,4.625282,10,7,-3,21.825702,17.382804,-4.442898,-0.113346,4.641708,4.755054,1.245403,1.173146,1.052718
SE,Suède,dynamic,real,10y,ok,false,2016-06,2026-06,121,6.957294,8.214736,1.257442,7.907006,7.333034,-0.573972,1.117568,1.376519,0.258951,0.627966,0.995099,0.367133,-11.079099,-8.255198,2.823901,-9.467981,-5.740737,3.727243,26,22,-4,21.463417,16.734377,-4.72904,-11.079099,-5.372747,5.706352,1.209271,1.137014,1.016586
SE,Suède,dynamic,nominal,5y,ok,false,2021-06,2026-06,61,11.410798,12.62928,1.218481,8.381388,7.390074,-0.991314,1.097087,1.409132,0.312045,1.179999,2.503379,1.32338,-9.670174,-5.044892,4.625282,-9.670174,-5.044892,4.625282,8,7,-1,21.825702,17.294066,-4.531636,-0.113346,6.184831,6.298177,1.176595,1.113767,1.009053
SE,Suède,dynamic,real,5y,ok,false,2021-06,2026-06,61,6.873506,8.042364,1.168857,8.710709,7.858143,-0.852567,1.012619,1.271228,0.258609,0.620403,0.974218,0.353815,-11.079099,-8.255198,2.823901,-9.467981,-5.740737,3.727243,26,22,-4,21.463417,16.734377,-4.72904,-11.079099,-5.372747,5.706352,1.126972,1.064143,0.959429
SE,Suède,binary,nominal,common,ok,false,2000-10,2026-06,309,8.437423,9.30117,0.863747,8.469788,8.247244,-0.222545,0.79243,0.918544,0.126115,0.782009,0.843022,0.061012,-10.789416,-11.033131,-0.243716,-10.789416,-6.117483,4.671933,23,35,12,24.678355,24.102012,-0.576342,-5.270458,-5.583028,-0.31257,0.829787,0.778848,0.693949
SE,Suède,binary,real,common,ok,false,2000-10,2026-06,309,6.469209,7.317278,0.848069,8.738917,8.494162,-0.244756,0.754086,0.875656,0.12157,0.572975,0.619035,0.04606,-11.290555,-11.820458,-0.529903,-10.589728,-6.031703,4.558025,37,37,0,24.220762,24.095647,-0.125114,-6.568678,-6.176576,0.392102,0.81411,0.76317,0.678271
SE,Suède,binary,nominal,20y,ok,false,2006-06,2026-06,241,9.54813,10.09846,0.55033,9.325009,8.993163,-0.331846,0.882903,0.976676,0.093773,0.884953,0.915285,0.030332,-10.789416,-11.033131,-0.243716,-10.789416,-6.117483,4.671933,22,35,13,24.678355,24.102012,-0.576342,-5.270458,-5.583028,-0.31257,0.515797,0.463999,0.377667
SE,Suède,binary,real,20y,ok,false,2006-06,2026-06,241,7.435612,7.975329,0.539717,9.589982,9.243584,-0.346398,0.841952,0.931892,0.08994,0.658569,0.674706,0.016136,-11.290555,-11.820458,-0.529903,-10.589728,-6.031703,4.558025,35,37,2,24.220762,24.095647,-0.125114,-6.568678,-5.703843,0.864835,0.505185,0.453386,0.367055
SE,Suède,binary,nominal,10y,ok,false,2016-06,2026-06,121,11.715635,12.523563,0.807928,8.950561,8.329743,-0.620818,1.203891,1.390611,0.18672,1.085845,1.489188,0.403342,-10.789416,-8.409661,2.379754,-10.789416,-6.117483,4.671933,19,9,-10,24.678355,24.102012,-0.576342,-0.88923,1.857734,2.746964,0.770521,0.714409,0.62089
SE,Suède,binary,real,10y,ok,false,2016-06,2026-06,121,8.595197,9.380558,0.785361,9.191726,8.590936,-0.60079,1.13956,1.31067,0.17111,0.811654,1.077665,0.266011,-10.589728,-8.70452,1.885208,-10.589728,-6.031703,4.558025,24,22,-2,22.545551,21.966154,-0.579397,-6.568678,-0.867307,5.701371,0.747954,0.691842,0.598323
SE,Suède,binary,nominal,5y,ok,false,2021-06,2026-06,61,12.366997,13.354564,0.987567,9.616601,8.610788,-1.005813,1.055602,1.293595,0.237993,1.146216,2.183016,1.036801,-10.789416,-6.117483,4.671933,-10.789416,-6.117483,4.671933,7,7,0,22.911064,18.849205,-4.061859,0.975655,5.24958,4.273925,0.94711,0.886425,0.785282
SE,Suède,binary,real,5y,ok,false,2021-06,2026-06,61,7.790763,8.738111,0.947348,9.726146,8.82332,-0.902826,1.001207,1.211022,0.209815,0.735691,1.301194,0.565504,-10.589728,-6.715454,3.874274,-10.589728,-6.031703,4.558025,24,22,-2,22.545551,17.89113,-4.654422,-6.568678,-0.867307,5.701371,0.906891,0.846205,0.745063
SG,Singapour,dynamic,nominal,common,ok,false,2013-06,2026-06,157,6.773976,7.520103,0.746126,7.157772,6.726498,-0.431274,0.735733,0.893828,0.158095,0.556164,0.620659,0.064495,-12.179815,-12.116316,0.063499,-10.583318,-6.375164,4.208153,26,26,0,36.490018,31.029198,-5.46082,-7.131007,-7.063857,0.06715,0.71238,0.66176,0.577393
SG,Singapour,dynamic,real,common,ok,false,2013-06,2026-06,157,5.118855,5.853416,0.734561,7.502629,7.065293,-0.437336,0.691034,0.837776,0.146742,0.440975,0.507047,0.066072,-11.608031,-11.544118,0.063913,-11.362563,-7.191083,4.17148,34,26,-8,34.891332,29.494474,-5.396859,-6.529867,-6.462283,0.067584,0.700814,0.650194,0.565828
SG,Singapour,dynamic,nominal,20y,insufficient_history,true,2013-06,2026-06,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
